20250309_185057,-0.037,-1.010,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.063,-0.987,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.075,-0.966,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.087,-0.944,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.099,-0.922,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.111,-0.901,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.116,-0.877,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.120,-0.853,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.124,-0.829,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.128,-0.805,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.128,-0.784,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.128,-0.764,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.128,-0.743,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.129,-0.723,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.129,-0.702,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.129,-0.682,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.129,-0.661,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.129,-0.640,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.129,-0.620,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.129,-0.599,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.129,-0.579,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.129,-0.558,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.129,-0.538,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.129,-0.517,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.130,-0.497,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.130,-0.476,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.130,-0.456,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.130,-0.435,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.130,-0.415,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.130,-0.394,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.130,-0.373,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.130,-0.353,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.128,-0.332,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.125,-0.312,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.122,-0.291,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.120,-0.270,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.117,-0.250,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.107,-0.226,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.098,-0.202,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.088,-0.178,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.078,-0.154,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.063,-0.133,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.047,-0.112,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.032,-0.092,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,-0.017,-0.071,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,0.004,-0.055,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,0.024,-0.039,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,0.044,-0.024,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,0.064,-0.008,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,0.087,0.002,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,0.111,0.012,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,0.134,0.022,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,0.157,0.032,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,0.178,0.035,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,0.198,0.038,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,0.218,0.040,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,0.238,0.043,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,0.258,0.046,0,0,0,0,0,0,0,0, 8,0,0
20250309_185057,0.278,0.046,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.298,0.046,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.319,0.046,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.339,0.046,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.359,0.046,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.379,0.046,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.400,0.047,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.420,0.047,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.440,0.047,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.460,0.047,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.481,0.047,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.501,0.047,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.521,0.047,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.541,0.047,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.562,0.048,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.582,0.048,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.602,0.048,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.622,0.048,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.643,0.048,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.663,0.048,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.683,0.048,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.703,0.048,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.724,0.049,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.744,0.049,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.764,0.049,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.784,0.049,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.805,0.049,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.825,0.049,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.845,0.049,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.865,0.049,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.886,0.050,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.906,0.050,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.926,0.050,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.946,0.050,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.967,0.050,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,0.987,0.050,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.007,0.050,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.027,0.050,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.048,0.051,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.068,0.051,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.088,0.051,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.108,0.051,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.129,0.051,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.149,0.051,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.169,0.051,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.189,0.051,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.209,0.051,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.230,0.051,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.250,0.051,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.270,0.051,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.290,0.051,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.310,0.050,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.330,0.050,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.350,0.050,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.370,0.050,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.390,0.050,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.410,0.050,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.430,0.050,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.451,0.049,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.471,0.049,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.491,0.049,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.511,0.049,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.531,0.049,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.551,0.049,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.571,0.048,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.591,0.048,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.611,0.048,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.631,0.048,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.651,0.048,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.672,0.048,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.692,0.047,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.712,0.047,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.732,0.047,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.752,0.047,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.772,0.047,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.792,0.047,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.812,0.047,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.832,0.046,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.852,0.046,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.872,0.046,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.893,0.046,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.913,0.046,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.933,0.046,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.953,0.045,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.973,0.045,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,1.993,0.045,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.013,0.045,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.033,0.045,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.053,0.045,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.073,0.045,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.093,0.044,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.114,0.044,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.134,0.044,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.154,0.044,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.174,0.044,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.194,0.044,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.214,0.043,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.234,0.043,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.254,0.043,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.274,0.043,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.294,0.043,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.314,0.043,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.335,0.042,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.355,0.042,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.375,0.042,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.395,0.042,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.415,0.042,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.435,0.042,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.455,0.042,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.475,0.041,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.495,0.041,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.515,0.041,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.535,0.041,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.556,0.041,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.576,0.041,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.596,0.040,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.616,0.040,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.636,0.040,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.656,0.040,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.676,0.040,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.696,0.040,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.716,0.039,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.736,0.039,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.756,0.039,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.777,0.039,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.797,0.039,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.817,0.039,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.837,0.039,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.857,0.038,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.877,0.038,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.897,0.038,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.917,0.038,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.937,0.038,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.957,0.038,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.978,0.037,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,2.998,0.037,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,3.018,0.037,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,3.038,0.037,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,3.058,0.037,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,3.078,0.037,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,3.098,0.037,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,3.118,0.036,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,3.138,0.036,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,3.158,0.036,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,3.178,0.036,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,3.199,0.036,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,3.219,0.036,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,3.239,0.035,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,3.259,0.035,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,3.279,0.035,0,0,0,0,0,0,0,0, 0,0,0
20250309_185057,3.259,0.035,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,3.238,0.035,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,3.218,0.034,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,3.197,0.034,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,3.177,0.034,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,3.157,0.034,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,3.136,0.034,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,3.116,0.033,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,3.096,0.033,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,3.075,0.033,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,3.055,0.033,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,3.034,0.033,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,3.014,0.032,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.994,0.032,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.973,0.032,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.953,0.032,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.933,0.032,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.912,0.031,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.892,0.031,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.871,0.031,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.851,0.031,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.831,0.031,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.810,0.027,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.789,0.024,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.769,0.021,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.748,0.017,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.723,0.004,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.697,-0.009,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.671,-0.022,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.649,-0.043,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.627,-0.064,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.605,-0.085,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.593,-0.106,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.580,-0.126,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.567,-0.146,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.555,-0.167,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.547,-0.191,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.539,-0.215,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.531,-0.238,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.523,-0.262,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.521,-0.283,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.519,-0.303,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.516,-0.324,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.514,-0.344,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.512,-0.365,0,0,0,0,0,0,0,0, 8,5,0
20250309_185057,2.512,-0.385,0,0,0,0,0,0,0,0, 0,5,0
20250309_185057,2.512,-0.405,0,0,0,0,0,0,0,0, 0,5,0
20250309_185057,2.512,-0.425,0,0,0,0,0,0,0,0, 0,5,0
20250309_185057,2.513,-0.446,0,0,0,0,0,0,0,0, 0,5,0
20250309_185057,2.513,-0.466,0,0,0,0,0,0,0,0, 0,5,0
20250309_185057,2.513,-0.486,0,0,0,0,0,0,0,0, 0,5,0
20250309_185057,2.513,-0.506,0,0,0,0,0,0,0,0, 0,5,0
20250309_185057,2.513,-0.527,0,0,0,0,0,0,0,0, 0,5,0
20250309_185057,2.513,-0.547,0,0,0,0,0,0,0,0, 0,5,0
20250309_185057,2.513,-0.567,0,0,0,0,0,0,0,0, 0,5,0
20250309_185057,2.513,-0.588,0,0,0,0,0,0,0,0, 0,5,0
20250309_185057,2.513,-0.608,0,0,0,0,0,0,0,0, 0,5,0
20250309_185057,2.513,-0.628,0,0,0,0,0,0,0,0, 0,5,0
20250309_185057,2.514,-0.648,0,0,0,0,0,0,0,0, 0,5,0
20250309_185057,2.514,-0.669,0,0,0,0,0,0,0,0, 0,5,0
20250309_185057,2.514,-0.689,0,0,0,0,0,0,0,0, 0,5,0
20250309_185057,2.514,-0.709,0,0,0,0,0,0,0,0, 0,5,0
